City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
181,saint george,37.1041,-113.5841,288.29,36,0,2.06,US,1681490831
182,mildura,-34.2,142.15,290.97,68,100,7.92,AU,1681490929
183,lagoa,39.05,-27.9833,289.75,84,3,6.82,PT,1681490929
184,cabo san lucas,22.8909,-109.9124,298.18,50,100,4.63,MX,1681490652
185,lasa,46.6166,10.7002,283.53,77,95,2.45,IT,1681490930
186,broome,42.2506,-75.833,302.13,33,0,2.57,US,1681490931
187,clyde river,70.4692,-68.5914,261.28,67,0,3.09,CA,1681490931
188,daru,-9.0763,143.2092,299.16,80,98,1.76,PG,1681490931
189,saint anthony,45.0205,-93.218,299.07,39,0,8.23,US,1681490931
190,thompson,55.7435,-97.8558,279.24,49,75,1.54,CA,1681490931
191,saint-philippe,-21.3585,55.7679,299.92,84,97,0.91,RE,1681490932
192,anadyr,64.75,177.4833,249.26,76,0,3.0,RU,1681490932
193,tabat,-2.635,115.2274,297.36,95,100,1.16,ID,1681490932
194,shache,38.4167,77.2406,293.03,15,0,3.62,CN,1681490932
195,coahuayana,18.7333,-103.6833,305.36,20,0,2.63,MX,1681490932
196,mao,39.8885,4.2658,290.46,55,20,3.6,ES,1681490933
197,cravo norte,6.3017,-70.2041,309.83,30,85,4.01,CO,1681490933
198,new norfolk,-42.7826,147.0587,284.87,97,54,1.11,AU,1681490933
199,bilibino,68.0546,166.4372,246.81,99,64,1.8,RU,1681490933
200,ilulissat,69.2167,-51.1,272.16,74,20,1.03,GL,1681490934
201,mezen,65.8522,44.24,267.11,89,13,2.76,RU,1681490935
202,bac lieu,9.285,105.7244,301.17,78,8,3.49,VN,1681490935
203,darnah,32.767,22.6367,297.52,24,5,5.51,LY,1681490935
204,ladario,-19.0047,-57.6017,297.31,94,100,1.54,BR,1681490659
205,caluquembe,-13.7833,14.6833,293.1,67,94,1.15,AO,1681490935
